arabic,sql,db_id
ما هي معدلات الجريمه في المقاطعات التي تحتوي علي مدن تمتلك نسبه بيضاء تزيد عن 90 في المئه؟,SELECT T2.Crime_rate FROM city AS T1 JOIN county_public_safety AS T2 ON T1.County_ID = T2.County_ID WHERE T1.White > 90,county_public_safety
من فضلك أظهر قوات الشرطه وعدد المقاطعات التي تتبع كل قوه شرطه.,SELECT T2.Crime_rate FROM city AS T1 JOIN county_public_safety AS T2 ON T1.County_ID = T2.County_ID WHERE T1.White > 90,county_public_safety
كم عدد المقاطعات التي تتوافق مع كل قوه شرطه؟,"SELECT Police_force , COUNT ( * ) FROM county_public_safety GROUP BY Police_force",county_public_safety
ما هي الموقع المشترك الذي يتقاسمه معظم المقاطعات؟,"SELECT Police_force , COUNT ( * ) FROM county_public_safety GROUP BY Police_force",county_public_safety
أي موقع يحتوي علي أكبر عدد من المقاطعات المتوافقه؟,SELECT LOCATION FROM county_public_safety GROUP BY LOCATION ORDER BY COUNT ( * ) DESC LIMIT 1,county_public_safety
ما هي أسماء المقاطعات التي لا تحتوي علي أي مدن؟,SELECT LOCATION FROM county_public_safety GROUP BY LOCATION ORDER BY COUNT ( * ) DESC LIMIT 1,county_public_safety
ما هي أسماء المقاطعات التي لا تحتوي علي أي مدن؟,SELECT Name FROM county_public_safety WHERE County_ID NOT IN ( SELECT County_ID FROM city ),county_public_safety
ما هي القوه الشرطيه المشتركه بين المقاطعات التي تقع مواقعها إلي الشرق والغرب؟,SELECT Name FROM county_public_safety WHERE County_ID NOT IN ( SELECT County_ID FROM city ),county_public_safety
أي القوات الشرطيه تعمل في كل من المقاطعات التي تقع في الشرق والغرب؟,"SELECT Police_force FROM county_public_safety WHERE LOCATION = ""East"" INTERSECT SELECT Police_force FROM county_public_safety WHERE LOCATION = ""West""",county_public_safety
أظهر أسماء المدن في المقاطعات التي تمتلك معدل جريمه أقل من 100.,"SELECT Police_force FROM county_public_safety WHERE LOCATION = ""East"" INTERSECT SELECT Police_force FROM county_public_safety WHERE LOCATION = ""West""",county_public_safety
ما هي أسماء المدن التي تقع في المقاطعات التي لديها معدل جريمه أقل من 100؟,SELECT name FROM city WHERE county_id IN ( SELECT county_id FROM county_public_safety WHERE Crime_rate < 100 ),county_public_safety
ما هو عبء الحاله للمقاطعات بترتيب تنازلي حسب السكان؟,SELECT name FROM city WHERE county_id IN ( SELECT county_id FROM county_public_safety WHERE Crime_rate < 100 ),county_public_safety
ما هي أعباء الحاله للمقاطعات، مرتبه تنازليا حسب السكان؟,SELECT Case_burden FROM county_public_safety ORDER BY Population DESC,county_public_safety
ما هي أسماء جميع الغرف الحديثه التي يكون سعرها الأساسي أقل من 160 دولارا وتحتوي علي سريرين؟,SELECT Case_burden FROM county_public_safety ORDER BY Population DESC,county_public_safety
ما هي أسماء الغرف الحديثه التي لديها سعر أساسي أقل من 160 دولارا وتحتوي علي سريرين؟,SELECT roomName FROM Rooms WHERE basePrice < 160 AND beds = 2 AND decor = 'modern';,inn_1
ما هي جميع الغرف التي لديها سعر أعلي من 160 ويمكن استيعاب أكثر من شخصين؟ أبلغ عن أسماء الغرف ومعرفاتها.,SELECT roomName FROM Rooms WHERE basePrice < 160 AND beds = 2 AND decor = 'modern';,inn_1
ما هي أسماء الغرف ومعرفاتها لجميع الغرف التي تكلف أكثر من 160 ويمكن استيعاب أكثر من شخصين؟,"SELECT roomName , RoomId FROM Rooms WHERE basePrice > 160 AND maxOccupancy > 2;",inn_1
ما هي الغرفه الأكثر شعبيه في الفندق؟ الغرفه الأكثر شعبيه هي الغرفه التي شهدت أكبر عدد من الحجوزات.,"SELECT roomName , RoomId FROM Rooms WHERE basePrice > 160 AND maxOccupancy > 2;",inn_1
أي غرفه لديها أكبر عدد من الحجوزات؟,SELECT T2.roomName FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId GROUP BY T1.Room ORDER BY count ( * ) DESC LIMIT 1;,inn_1
كم عدد الأطفال الذين يقيمون في الغرف المحجوزه بواسطه ROY SWEAZY؟,SELECT T2.roomName FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId GROUP BY T1.Room ORDER BY count ( * ) DESC LIMIT 1;,inn_1
ابحث عن عدد الأطفال الذين يقيمون في الغرف المحجوزه بواسطه شخص يدعي ROY SWEAZ.,"SELECT kids FROM Reservations WHERE FirstName = ""ROY"" AND LastName = ""SWEAZY"";",inn_1
كم مره حجز ROY SWEAZY غرفه.,"SELECT kids FROM Reservations WHERE FirstName = ""ROY"" AND LastName = ""SWEAZY"";",inn_1
كم عدد المرات التي قام فيها ROY SWEAZY بحجز غرفه.,"SELECT count ( * ) FROM Reservations WHERE FirstName = ""ROY"" AND LastName = ""SWEAZY"";",inn_1
أي غرفه لديها أعلي سعر؟ قم بتسجيل اسم الغرفه بالكامل، والسعر، وتاريخ تسجيل الوصول وتاريخ تسجيل الخروج.,"SELECT count ( * ) FROM Reservations WHERE FirstName = ""ROY"" AND LastName = ""SWEAZY"";",inn_1
ارجع اسم الغرفه، السعر، تاريخ تسجيل الوصول، وتاريخ تسجيل الخروج للغرفه ذات أعلي سعر.,"SELECT T2.roomName , T1.Rate , T1.CheckIn , T1.CheckOut FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId GROUP BY T1.Room ORDER BY T1.Rate DESC LIMIT 1;",inn_1
كم عدد البالغين الذين يقيمون في الغرفه التي قام CONRAD SELBIG بتسجيل الدخول إليها في 23 أكتوبر 2010؟,"SELECT T2.roomName , T1.Rate , T1.CheckIn , T1.CheckOut FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId GROUP BY T1.Room ORDER BY T1.Rate DESC LIMIT 1;",inn_1
كم عدد البالغين للغرفه المحجوزه والمسجله من قبل كونراد سيلبيغ في ٢٣ أكتوبر ٢٠١٠؟,"SELECT Adults FROM Reservations WHERE CheckIn = ""2010-10-23"" AND FirstName = ""CONRAD"" AND LastName = ""SELBIG"";",inn_1
كم عدد الأطفال الذين يقيمون في الغرفه التي تم تسجيل داميان تراكسل فيها في ٢١ سبتمبر ٢٠١٠؟,"SELECT Adults FROM Reservations WHERE CheckIn = ""2010-10-23"" AND FirstName = ""CONRAD"" AND LastName = ""SELBIG"";",inn_1
ما هو عدد الأطفال للغرفه المحجوزه والمسجله من قبل داميان تراكسل في ٢١ سبتمبر ٢٠١٠؟,"SELECT Kids FROM Reservations WHERE CheckIn = ""2010-09-21"" AND FirstName = ""DAMIEN"" AND LastName = ""TRACHSEL"";",inn_1
كم عدد أسره الملك المتوفره؟,"SELECT Kids FROM Reservations WHERE CheckIn = ""2010-09-21"" AND FirstName = ""DAMIEN"" AND LastName = ""TRACHSEL"";",inn_1
ما هو إجمالي عدد أسره الملك المتاحه؟,SELECT sum ( beds ) FROM Rooms WHERE bedtype = 'King';,inn_1
ما هي أسماء الغرف وديكورها التي تحتوي علي سرير ملكي؟ قم بترتيب القائمه حسب السعر.,SELECT sum ( beds ) FROM Rooms WHERE bedtype = 'King';,inn_1
ما هي أسماء الغرف وديكورها التي تحتوي علي سرير ملكي؟ قم بترتيبها حسب السعر.,"SELECT roomName , decor FROM Rooms WHERE bedtype = 'King' ORDER BY basePrice;",inn_1
أي غرفه لديها أدني سعر أساسي؟ اعرض اسم الغرفه والسعر الأساسي.,"SELECT roomName , decor FROM Rooms WHERE bedtype = 'King' ORDER BY basePrice;",inn_1
ما هو اسم الغرفه والسعر الأساسي للغرفه ذات السعر الأدني؟,"SELECT roomName , basePrice FROM Rooms ORDER BY basePrice ASC LIMIT 1;",inn_1
ما هو ديكور الغرفه ريكلوز آند ديفايانس؟,"SELECT roomName , basePrice FROM Rooms ORDER BY basePrice ASC LIMIT 1;",inn_1
"ما هو ديكور الغرفه التي تحمل اسم ""Recluse and defiance""؟","SELECT decor FROM Rooms WHERE roomName = ""Recluse and defiance"";",inn_1
ما هو متوسط السعر الأساسي لأنواع الأسره المختلفه؟ اعرض نوع السرير والسعر الأساسي المتوسط.,"SELECT decor FROM Rooms WHERE roomName = ""Recluse and defiance"";",inn_1
من أجل كل نوع سرير، ما هو متوسط السعر الأساسي لأنواع السرير المختلفه؟,"SELECT bedType , avg ( basePrice ) FROM Rooms GROUP BY bedType;",inn_1
ما هو إجمالي عدد الأشخاص الذين يمكن أن يبقوا في الغرف الحديثه في هذه النزله؟,"SELECT bedType , avg ( basePrice ) FROM Rooms GROUP BY bedType;",inn_1
كم عدد الأشخاص بالمجموع الذين يمكن أن يبقوا في الغرف الحديثه في هذه النزله؟,SELECT sum ( maxOccupancy ) FROM Rooms WHERE decor = 'modern';,inn_1
أي نوع من الديكور لديه أقل عدد من الحجوزات؟,SELECT sum ( maxOccupancy ) FROM Rooms WHERE decor = 'modern';,inn_1
ما هو نوع الديكور الأقل شعبيه؟,SELECT T2.decor FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId GROUP BY T2.decor ORDER BY count ( T2.decor ) ASC LIMIT 1;,inn_1
اذكر كم مره وصل عدد الأشخاص في الغرفه إلي الحد الأقصي لاستيعاب الغرفه. يشمل عدد الأشخاص البالغين والأطفال.,SELECT T2.decor FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId GROUP BY T2.decor ORDER BY count ( T2.decor ) ASC LIMIT 1;,inn_1
كم مره وصل عدد البالغين والأطفال الذين يقيمون في الغرفه إلي السعه القصوي للغرفه؟,SELECT count ( * ) FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId WHERE T2.maxOccupancy = T1.Adults + T1.Kids;,inn_1
ما هي الأسماء الأولي والأخيره للأشخاص الذين دفعوا أكثر من أسعار الغرف الأساسيه؟,SELECT count ( * ) FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId WHERE T2.maxOccupancy = T1.Adults + T1.Kids;,inn_1
ما هي الأسماء الأولي والأخيره للأشخاص الذين دفعوا أكثر من أسعار الغرف الأساسيه؟,"SELECT T1.firstname , T1.lastname FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId WHERE T1.Rate - T2.basePrice > 0",inn_1
كم عدد الغرف؟,"SELECT T1.firstname , T1.lastname FROM Reservations AS T1 JOIN Rooms AS T2 ON T1.Room = T2.RoomId WHERE T1.Rate - T2.basePrice > 0",inn_1
ما هو العدد الإجمالي للغرف المتاحه في هذه النزله؟,SELECT count ( * ) FROM Rooms;,inn_1
ما هو عدد الغرف التي تحتوي علي سرير ملكي؟,SELECT count ( * ) FROM Rooms;,inn_1
كم عدد الغرف التي تحتوي علي سرير ملكي؟,"SELECT count ( * ) FROM Rooms WHERE bedType = ""King"";",inn_1
ما هو عدد الغرف لكل نوع من أنواع الأسره؟,"SELECT count ( * ) FROM Rooms WHERE bedType = ""King"";",inn_1
ما هو عدد الغرف لكل نوع من أنواع الأسره؟,"SELECT bedType , count ( * ) FROM Rooms GROUP BY bedType;",inn_1
ما هو اسم الغرفه ذات الاحتلال الأقصي؟,"SELECT bedType , count ( * ) FROM Rooms GROUP BY bedType;",inn_1
ما هو اسم الغرفه التي يمكن أن تستوعب أكبر عدد من الأشخاص؟,SELECT roomName FROM Rooms ORDER BY maxOccupancy DESC LIMIT 1;,inn_1
ما هو رقم الهويه واسم الغرفه ذات أعلي سعر أساسي؟,SELECT roomName FROM Rooms ORDER BY maxOccupancy DESC LIMIT 1;,inn_1
أي غرفه لديها أعلي سعر أساسي؟,"SELECT RoomId , roomName FROM Rooms ORDER BY basePrice DESC LIMIT 1;",inn_1
ما هو نوع السرير واسم كل الغرف التقليديه؟,"SELECT RoomId , roomName FROM Rooms ORDER BY basePrice DESC LIMIT 1;",inn_1
ما هو نوع السرير واسم كل الغرف ذات الديكور التقليدي؟,"SELECT roomName , bedType FROM Rooms WHERE decor = ""traditional"";",inn_1
ما هو عدد الغرف التي تحتوي علي سرير ملكي لكل نوع من أنواع الديكور؟,"SELECT roomName , bedType FROM Rooms WHERE decor = ""traditional"";",inn_1
كم عدد الغرف التي تحتوي علي أسره ملكيه؟ أبلغ عن العدد لكل نوع من أنواع الديكور.,"SELECT decor , count ( * ) FROM Rooms WHERE bedType = ""King"" GROUP BY decor;",inn_1
ما هو متوسط وأدني سعر للغرف في أنواع مختلفه من الديكور؟,"SELECT decor , count ( * ) FROM Rooms WHERE bedType = ""King"" GROUP BY decor;",inn_1
ما هو متوسط السعر الأدني للغرف لكل نوع مختلف من الديكور؟,"SELECT decor , avg ( basePrice ) , min ( basePrice ) FROM Rooms GROUP BY decor;",inn_1
ما هو اسم كل الغرف مرتبه حسب أسعارها؟,"SELECT decor , avg ( basePrice ) , min ( basePrice ) FROM Rooms GROUP BY decor;",inn_1
قم بترتيب جميع الغرف حسب السعر. فقط أبلغ عن أسماء الغرف.,SELECT roomName FROM Rooms ORDER BY basePrice;,inn_1
ما هو عدد الغرف بسعر أعلي من 120 لأنواع مختلفه من الديكور؟,SELECT roomName FROM Rooms ORDER BY basePrice;,inn_1
كم عدد الغرف التي تكلف أكثر من 120، لكل نوع مختلف من الديكور؟,"SELECT decor , count ( * ) FROM Rooms WHERE basePrice > 120 GROUP BY decor;",inn_1
لكل نوع من أنواع الأسره، ابحث عن متوسط سعر الغرفه.,"SELECT decor , count ( * ) FROM Rooms WHERE basePrice > 120 GROUP BY decor;",inn_1
ما هو متوسط السعر الأساسي للغرف، لكل نوع من أنواع الأسره؟,"SELECT bedType , avg ( basePrice ) FROM Rooms GROUP BY bedType;",inn_1
أذكر أسماء الغرف التي تحتوي علي سرير ملكي أو سرير ملكه.,"SELECT bedType , avg ( basePrice ) FROM Rooms GROUP BY bedType;",inn_1
ما هي أسماء الغرف التي تحتوي علي سرير ملكي أو سرير ملكه؟,"SELECT roomName FROM Rooms WHERE bedType = ""King"" OR bedType = ""Queen"";",inn_1
كم عدد أنواع الأسره المختلفه؟,"SELECT roomName FROM Rooms WHERE bedType = ""King"" OR bedType = ""Queen"";",inn_1
ما هو عدد أنواع الأسره المتميزه المتاحه في هذه المنزله؟,SELECT count ( DISTINCT bedType ) FROM Rooms;,inn_1
ما هي أسماء ومعرفات أعلي ٣ غرف مكلفه؟,SELECT count ( DISTINCT bedType ) FROM Rooms;,inn_1
ما هي أسماء ومعرفات أعلي ٣ غرف بأعلي سعر؟,"SELECT RoomId , roomName FROM Rooms ORDER BY basePrice DESC LIMIT 3;",inn_1
ما هي أسماء الغرف التي يكون سعرها أعلي من السعر المتوسط؟,"SELECT RoomId , roomName FROM Rooms ORDER BY basePrice DESC LIMIT 3;",inn_1
ما هي أسماء الغرف التي تكلف أكثر من المتوسط؟,SELECT roomName FROM Rooms WHERE basePrice > ( SELECT avg ( basePrice ) FROM Rooms ) ;,inn_1
كم عدد الغرف التي ليس لديها أي حجز؟,SELECT roomName FROM Rooms WHERE basePrice > ( SELECT avg ( basePrice ) FROM Rooms ) ;,inn_1
